Id,Target
9dd082f900f396a9,5
8f3f1ea29e2108ae,8
526fa4d40fcdde36,4
0dc59a4d663e83e5,6
4682beb56e965b4a,12
5b5d8be08482eab9,3
317347a02d47bdc2,3
7c9bc678e097e278,12
b750121c4d556f84,12
d779e0ef4d9b4275,14
bfba94b94022ff62,5
14bf2ae03a083703,5
d513028a6e8c4438,3
5862bbf16b3a4f70,12
8f47b6758d738647,3
1cd3792f7b6a477d,4
7a30eb15adbec52e,11
2c9857823c1b4b7d,5
f041dc0c1312dab8,8
986bed8933738653,12
14e4d4d206d2883e,5
c2b1e437a6447f01,8
7ee4576ff3b77043,7
bf0d4629466765ad,9
8d21c16205bdab00,3
7404dfdd6ef0da42,11
fba06e03f347a0ba,3
08b13c07d2489ebe,6
f9b23db2c8494647,6
1c6970754a07a848,6
5e707a1d4cc4d856,11
c0f7e04e826fb0c9,3
8e3c1d9f4ae8dd10,12
60ba3549f5ed9b00,7
16c26a33fcde04a5,11
39f35795b23584fa,5
2f602f7b58ac139a,12
6e8ebaed99263fe5,1
2d47b63c4a176016,0
c8fee6751ffe9a5e,12
3de6e97a970fab3d,5
0968041fe41fdf69,12
8cd8646f7aa9dafd,12
dc0c35826477c405,12
da654da3f0b7baec,3
ec8cd1d4ac8093a8,12
26341bc4f183c0f1,3
a54595076c6083d4,5
729d0d3e54c7023e,12
62612ff664badc20,6
e45651b13789b81b,4
2cf06a4ef367a06f,3
5230026cc8ce84e7,4
98230ad8c63dfdf6,12
bc5f0ee1f6cc6cfb,3
a3ed058c74981bb4,12
a680c902a1e6cf94,12
87a221a43feb40f6,3
1009ed063e7095e0,12
8fd8bbcbeb9bb5f1,3
27510c255476c8ff,12
37d45790394a3f1f,12
7fee6f6a22ada1ad,6
cd86dfd954db99e6,3
9d6c2b96e84a79b0,7
1a78d89c3080f60b,10
65cd3c4d717b3682,7
96f55fe78d023ef5,12
96e2ab9b1f0635ed,11
95385740cf068f83,6
11607c6cdc7e8e7f,8
68db94e5a0bf6bcd,5
fb476ec2a9af85b9,1
5133925180dd4830,3
43afb1c768d1dde0,3
6f24a2803820fb6c,3
e326f11253b31f69,12
8d0fa37382e3bd2d,3
841ab9a7610480cd,4
b90f147f945c3796,3
4e277b7a51bc5584,4
5f039694b3a6c8e2,12
26959ab4d8f23377,12
1a61eca6c6d29187,12
8c42f94d1adc2089,7
2e8a3a921123d3dc,12
1f6a01654dc4e4d4,3
427094cfca7ee888,7
6e42b62f456d9ff8,12
a212dd9215c65c27,3
a0b78f317851a685,1
e4b3d37222248bcd,4
d02687285c69d6bf,3
3e1f34788f67a2aa,3
44d4a086a239031f,5
bbdfc996b3ca3da5,10
87ddff761b768729,3
91ddacd56abd3fd3,4
4767481621f042f5,2
769c8ad5a7fc4aae,3
b690ba50fc923ab5,3
8d04a0029a34aa89,1
b46f6e38cd9719f8,6
93a5e4d47bdc5728,7
ac9790b35f59ad77,7
d1347d99bdd3ada8,3
14db833d5fc91b8a,12
255d7b9ca5a56f08,12
905dc09853655a49,3
50603fafc6be3cc8,2
52c491804de77837,1
8493396b1cc14821,12
302dfe686ed8c322,7
d061ced9dc94f690,3
7d383ec952733324,3
a6d3bf5e597ec4b7,12
2b24a72c549e6172,10
fa7974795cc0553c,12
7c6fa3ba35c5ec04,12
51ffa11fded7ba8c,8
cc6770006653ae48,12
b8c56feb364178a8,12
11c86886a942b1c5,12
4600eaade0ab251f,4
f52054771f133ef7,12
ed76ce039e4a5c0c,3
a513d4a791e70e59,9
20c01db05d85cab6,1
2bdb88433b47e9d8,12
c71ef775df880e2f,4
2b8909e7b8cda67e,3
047f9d16a81ea0d9,4
0e83bc1ca7a365b5,7
8626e3a6a2c62f64,3
0cb21eaba1ce1781,7
2bfa95466519308f,8
b37a5fe4a7125512,3
6b05f2f827efcb86,3
a92667241aad243a,7
dad34012304a8c60,4
2138baaba653b1c0,12
16c343ccc31698ee,12
6305fe39d6accc51,7
e8459fda67a7a23f,12
524fb41d9e15343b,3
e73146ffa1ddfbc9,12
4b74d8967fa2897d,12
9350c7a2d2530c1e,3
6cc5cb4f183c7f5b,12
3d8785c619113c86,6
7c8f18243577b4ac,7
7770e125ec61f4e0,12
2a7d806226b057f9,3
b0d2c2c10e530443,12
bd7bb0e6d5653114,12
de9c523eff978201,3
c5bfae292bd03369,10
1e7f255e69d2e43d,5
881243928abebf3e,3
b4dda32acbcc2cb2,3
0ea8f207bcea85d6,3
715dab175c7e11c3,12
2b3185a0a50f2ffa,12
88b1ed1af3208f25,11
f22ba71a8f0faa2c,3
3920940233e84827,1
773da6d1fc1a6576,12
79951001d0053419,10
8231cab832220622,3
267217b410c6c3d2,3
b88ea4e0d19bb262,3
348eca3cdbfce112,1
b7638b5570d80460,13
f9444361c4520af3,7
1f62183c0a2521c0,6
c6a05fd132d601b7,3
6a50e33dafc88d67,3
2ce1e33b005d859b,6
4927187bdf3dd5c6,12
a28978a9deab1ec1,3
fc50dc3f09ec2d07,7
07c47bdd48bc7d08,3
726a89d187743b85,7
fb800472ad7bd6d8,9
bc83a0484508ed08,3
10c6a03a905270e5,12
fb3f655e655815d1,12
6b5eba6f99e177d7,3
d22b3d067eb79c0c,12
12243fb1abb38fc2,12
a7918d2f4c5adc83,12
7a74d4da6bb6bb92,3
5b7384c5bfa58710,3
9f2bfa5e1fcc30a8,12
ce64e50d62de6b41,12
86de1500f459b4c2,3
0d3b5b92d188424a,10
4b9a081110ee340c,12
e7adfd7a4119d2af,3
79b6046c95aa3258,3
1b4b072f8159f1cf,4
cd50e239b451efa6,3
bfbbaf699d3c55cd,5
5bca836890f24e4f,9
31ac274c412a8c5b,12
799c2b0c7f80e121,13
d55468a8e9910a2d,12
9e7d258c589eca36,12
25477b5114b715e8,11
f8c2946ad22cc4d5,12
e61f7660c6df37f1,10
d957809aff99d8f1,12
9b4c5c564d36e297,12
bd381277b558085c,10
f94c3c50266ca645,12
8a9ef9837c163fa8,3
10fd3b30f2efe806,12
e7b8cf0dee734af9,3
b7456878a98dddb2,11
358d484e3c6848d5,6
1f04a6debe785f22,5
3dbd60a861173e43,11
e6c4a99436085d4c,7
a7f1e4da21186e7b,1
c229b86959c4dfc1,12
9bf5aca205dedc9c,5
8205f0e8ce92b3b0,4
5ad8b4168ff14169,5
3221804b151f57a6,12
ff762090c31ba5fd,3
21475c050fb3f6b5,1
c3485ee432658fad,3
03b4463b765d8aed,12
0e9084253ced98d2,3
05da66ebb45d8285,12
390979cf20687e3f,12
0a90a22542aa68c6,7
0528cedaf3083320,3
1412eda2e2066f8a,12
f8e41117d585435a,12
57996d12654e4aac,3
b1f1ed2711af3817,12
0faebd34af662eaa,7
54a70d2a9a65a809,7
d55ce24fd996b9f7,3
c69405f8f40c6c91,6
92881be2ac2a5749,3
0e9c6bc9a0aebd95,12
2753b3b3b4044eff,4
ec59ce9611edbaa4,12
e99b4f0681746295,3
720df5c283840f01,5
6c92973a76ece0a5,4
c33d77192a38e796,10
743e5dbe8154b2ad,5
9c55314727dd638c,12
247adb7dea2046cf,3
97e1a8c13e9fef2c,11
0cb611827ef209af,3
619be36dd2dcdab0,6
dc036eead5dbf88b,6
ebb15d342fcb1f67,12
919e3826a11d9c94,12
0241743bf1c6e9cc,10
d954d46f4097e91d,6
2345ef2efcabb913,3
21b0ea0aedf45b08,6
761d729087254a13,12
df648588bd9cff16,7
10bc6bdf794a85e1,14
40e0042bab1677fe,3
1c6b221374df676c,8
daa5a8d00a879abc,12
3cc464604bc7e667,4
a829f31323395583,3
197ed69d7ddda1b7,12
479d24f594816c99,3
38f8b14cdebda543,11
d886985fc58417d3,4
4a51f47666ab41b5,3
4b5ded835dccba9d,3
a1bde678731c5e8f,6
c97cfb0cb83737f6,3
30655cfa2bd0313d,3
1ed83232de86e758,0
e3e6e4f74f6ef63f,5
baf486846d9a5248,6
cd0ed747cd7ca16c,11
72ed381d90e24e53,9
592e79a31001b9b8,4
65f300a3022b099f,6
d359dacdfa66e55e,3
9f2dd0bd36aac98e,4
444d067941c4f381,6
fed32f6731b98130,3
9d5da69c436f3f3f,12
5b113db3405493cb,12
d9e029e5560966a2,3
b35664cbc82d46b5,3
77e52c4e3b6f5bd7,3
61c171407c6b84f4,3
49c0b5feaa3b6fbc,8
859efad165b15b08,12
1dfc09b29e658732,12
58b709d50676b5ed,8
bd23989dce2a04e2,12
c468070a804ca447,2
63a363f7ccf52f88,3
669749832e0e09fe,7
ab80b3a81dba916c,3
ef7f82e3282c13e6,2
f114a79792265072,5
3ec73a640fa7e323,12
3688766f8ad2b941,12
9ded3072bc286d30,13
74c0ae3ddc110ac2,3
a18a3c2b43847b45,3
5d7c3bf594cec1bd,4
496a5d162f4f2557,3
7dea64f72e35b4cf,4
90e304904e80f267,9
6a09e4ef980cd89d,6
a032e9815939d954,5
d4b7109053ebeaf3,7
165a4349bfcf4bc1,3
6e350159fbca1738,12
ac89acfad36b7fec,12
d87e044d6622b57f,8
ffede809746d93a8,3
47a2ff8b6826e416,7
fc286ce1df5e917f,1
1130ec8faefc4e68,11
148cf5214a8387f9,12
f2b75904cf87b6d9,5
0984e23924ab0990,11
4fb4cc0c257fd659,12
b84e57c47847a1c1,6
dea33ce352bbb156,3
49aba9ca1a4d5a4b,4
d13423450f9fea38,12
ff90822137940aae,3
9afe281a06290201,5
c9f529de8162b444,6
21beb9aed3d660bd,3
c0cc1568a28bf716,6
2ad3ab9fc52e3c1c,3
f0b931c51abe97a6,7
52862dde2b67aa15,12
12071541fd5784f3,9
77374ed7d51791d4,12
3ac2e7986dc7c715,7
87d44aa488c1f719,4
d6893e3ea1f720da,3
e28366ccbde4ec5e,12
f7ed5aa33e6e9752,5
b4b4168f9379aea4,6
bb11737416195811,3
a349b78abf629d6b,3
23582273c8d02d3a,3
57350ecf8e4cbc8f,4
9c2c754bb2efcc92,12
9e96e279e08400bd,3
49a06c142ef68fea,12
0c2e7e4d82133676,12
9e6817ba191e853c,12
807ea4be151b667c,3
abfda12fc9d92542,3
0f7b0a0abe28c57e,11
104a0aaa8f88440f,12
c4f69e9965d3cd5e,12
5b50050fd1342891,3
b2a950e7441205db,12
7d20b78b87eebfe0,12
d7df25df9209a026,12
347b5b39b403ecea,12
9a138cad6663f774,9
cda94a411ddaa3e8,5
4a67903c3a3b53f9,4
a3aa34c34bc39c84,12
8cea12a81401c6c2,4
8b80af7bb06b5de3,11
94e7969f516a82dd,4
ad918e23c3b584de,6
dda99b9f57d29687,12
9fcbbb4c40479711,5
c20fbe5177157556,4
dc823a39fde18554,11
cf7b2928b6d47181,3
22b983e9cfd99d1b,3
fd019d47cf6183dc,4
cc8d50657f787abf,12
600be02f2589045f,3
fd2c5460c4a2fed6,7
d663ff21afb023ea,8
0280c42ecf88c3ab,12
44656be740ffcc63,6
4c356c726c391b53,3
09052e005787d140,4
6b461c390da62c76,5
9d5439a5a9bd7c7d,3
9207d46675baeed7,11
3c802b260f968a4d,12
bd92eb4935924336,3
b738da40938180e3,3
bf12ce98b7a8dab6,6
60f255382c44ba99,12
853e5f1c675f3a82,12
b761e29114587a63,12
bcae897f74cacd0b,4
ffd68942b7342ede,12
c21b9e889e070b06,5
930d08c852d9b888,6
89cf8face2657c89,12
e2b0e51c242ad922,12
34fc4e5e628b548c,6
ec5ae61054846434,3
d992ff020a9e0f71,5
0754d0f6b46df76c,4
48b4e1df80398a73,3
0a621c2b073c6783,4
bdfa59e742b92e85,12
c4f4c9d07739a58d,5
0d120436b8ce39d0,12
e6fcba8697eeba8f,4
4d8553996dcd2545,7
39dfaa72b7014a24,12
3bbc9a58ae03036e,12
3a22ff29fc685472,12
0fd437354a345875,11
795f8721bda338f4,6
b8d04111e2acbc6c,7
3c0f10f2309e858f,3
d206d5db95a88503,12
ebe2e20dcf074e25,4
ef936e01a9440506,4
a71bfbe0824c970b,7
0924c54b5ed6216d,4
ce235dfe7b6b7ba0,12
c798d4363823c058,7
99e0e0b8db1d5c6a,3
2ae9b65a79342770,7
81a1924787202b11,4
7cfb953967662263,3
d3c5f50a32b8ed93,12
86f981d52c961aac,6
623850fea62f8f0a,12
e110ec3ff060a775,12
bfe08201feecb6c1,8
5952f8bbd3259176,10
34e63ba30faa6caf,3
a642d5a47f4f69f6,12
6b2c7b7c28bc28e4,3
66c08fab6aa4a88e,12
207c13c905632a0d,3
e4fe75568d50a79d,3
52fa55ebbf3758f8,2
8561aed4972e5ac8,12
30b5d37e576e07d8,3
ea7b7925cb966a65,12
f9d2166ddec55e53,12
9b4fd98ad5969aed,7
1ed229d664164300,11
08943b884c060c3c,4
c76b18563654c8b9,6
7723eb76482db480,2
eb2ddcd1cdc94d5e,11
6f5871ce5e0c4175,12
d3af44c999572f26,8
2c80888bb822b798,3
ce01a22ac8e008e9,6
bdab9ff14e488f28,10
0e27817e91aad574,12
6e5b651b1ba76c7f,6
6dba9ff763634d20,3
f2769583c1fce18d,6
0b0b898dc5324003,12
673a11e76e636829,3
98bb0c1157b59d0e,3
829d65aa49b8b1b9,12
c312e09ac16f2ddb,12
9a75ce7199bb6a04,12
24f73341426c3b9a,3
5ff04166c2398828,12
b3bd585fda5ede75,3
0fd105b9da1e6f7b,12
d3cec14b83b2deb8,4
782ccada404f7b85,3
2a75a98a789a524b,3
2745678768a32546,5
ec44f04f25945081,3
070dc814f9aa767d,3
9f812f047ce07422,6
18085a77a0779188,7
774abd64b40cf95a,8
d6e02f83dfcdb818,3
eb90c51bf62993ce,5
87d902fd824c8da4,12
6185c6cd9ba8ca5c,6
adafff295226cef4,12
a0f6ec77a54480c9,12
691e3753b0fc95ef,12
89dba03ac98548c4,12
32cb81bfab8faacf,11
4a9f95e144d59947,5
03a8870da9a89e97,3
095d5d45e5525074,11
e9b5c2b74a1c5afc,9
09886ae0660a789f,12
25d6b5f168228a61,10
cfccd87ec7ab5f37,3
c7809ff2c0b3ba0b,6
70463862580b7563,12
d361c618b10489c9,7
1d71bb8254c1e1f2,7
b77d906be7429375,3
0a049371c009c4dd,14
c4dfb9213fcd608e,3
563eb7b4e8785496,3
40e619f95d57f1ae,6
f90c0751e7b18c3b,6
179582726f3a4339,12
e0aa3ec3f39a7c9d,12
d6a5aaba9a4f0d1f,4
ec5daf4618e1b31b,8
657add0dd865bed0,12
86dedf9abb5bc332,12
cf2854ec3093e640,12
4eabb12bd0a0dec3,6
75e94e9df395d894,7
4c386395b494d22b,5
f560e1a6edc55943,7
3fc26eb73b652d09,13
166d79b68afea660,0
4a5f3911bef0965b,6
1962f56fa6e7b600,6
891847bb46c33714,12
b2adab62621bcc61,12
16edd17fee19414a,12
1a237d020a89c4ac,7
2ad8571e449c5e22,11
886ffed67d8f56a6,12
4065adaf0e8ef101,3
3cbd1e430117871b,12
b987182b3bb575a1,3
f3fa5bb9a4bbbaff,5
9a9e148e811cb9e3,12
e9b839d392a21d57,8
08a8129c10793b00,12
dfaaa2dd557f8b54,12
1d53440b0fd64766,3
ed46e7bfada6420f,3
3c87f6e12b74b24a,4
0770e7828fbde128,3
efb56619f5577274,12
261bb9fb15a071ea,3
c052110e69e0b83a,3
042043888fe6384a,8
4a50ebb6e7b3a799,8
88193956951581df,6
a10dc66b3c273d0c,3
c2b9d1354ccd7f34,3
1f4db194c5a35d25,11
b69226ca9adcf7d4,3
38e8e031a9a81343,7
5cdc40dfd5c1778d,6
464c4e81b6d0c835,12
9906524077e36716,7
15b159129dd94cab,7
8a83d6c2cc1cc0bf,12
3f556c4bf4c201f3,4
f521ababd3de0b7a,12
8b5a5894538073a4,7
3ce10c82c0c539cb,12
956674fda79d499f,4
17a7a22117490fd1,5
b6d253756e8a9071,1
222f27e61630543d,3
41b4464d93d585eb,5
eacfae0eb258792b,12
d2ef674b1882b943,12
54211c29d00c0b73,1
4b5a885bfdd67a93,7
36a3c7fcb29882a5,3
b05131649f572c48,5
1f52a6f057706560,1
dd1e240ee7a75dd4,12
23de5d671371e21c,11
80edc1e99a0b0a0e,12
6e382897abb75b3f,12
08b6344e11af8b94,6
607b7f43c0507c42,3
6ef2882be887da96,4
9b5573b46c0e0706,3
01574d8448ba5922,8
a9143eb818e4d0b9,3
cb00e50ded2c05d8,8
f49f46b18b30ec7e,6
fc791e3f8e0f88b2,3
cd5ee4472ec72d1e,3
450fe0aea254507f,12
8a2b081f129195d0,3
5e17c209edb592e9,6
0ca3065962194615,3
dfe5d6f0e8eb75fb,3
086afebc30a4c2fa,6
f4432d015f9961e6,12
27e91645643e25f2,6
9355955ddc474e7f,3
0fe909f35d722695,3
ddbdee15ccd0463e,3
5bcffdb0bd32def2,6
5990517b41b78195,3
5badb9f207c0feb7,6
e783cded9a8f1a01,7
e3d69efc335a3ab9,8
a0da8c3c9f434fa9,3
73a72ce992f154aa,11
67f39aba814de5f5,3
8cf65771a9c28cbb,12
146360851b378fd5,12
2efd5b6ab309d53a,13
3e568f5191930370,12
193ac0ceffa89007,3
febdce7e89d63985,4
4315dd2be8211555,12
a2a1b9fcb4e0dea8,3
fb9905a86802bc1d,12
94c17f75ef49a5dc,3
b9066fd72a9fdfc9,3
c5f9534ac62a1a88,11
fb242213989115e7,3
6530ec5fce8fd556,11
5c951bc8dc60ba71,12
5a235487a0c7a494,3
ff263475c64e76b0,3
61a47ffa0e725b72,12
17acc2a71de8f442,3
ca3625b4dcc13277,3
1498a27186ed707a,3
bbf2ff7004ca37ea,3
33f02fea78e1b9c6,3
da03bca2fd0acd65,4
2fb186a3224148a6,4
f63bfd98f884db75,3
b73057470277ada5,3
b4397325af385b47,3
5014cbf672db697d,12
19fb6938b04e77db,3
45aa0abd8c9597ad,3
30f3c00df34b315f,3
63fff505dd201f09,6
1de7a5eac4af3e84,12
18febf6a31dc0851,12
6035a967ccc5aa02,12
89e72ca9b63adb6b,3
4e2395067ead4337,8
3f7fc38e0cd31724,5
041c3fb431f2738f,14
6ee74174b143b8db,12
c687e3f97262233f,12
bf3269eef1b866c0,5
6c535ccbcaca304b,3
70cee859da100c42,12
a79cf022295532e0,12
a08a6c3b122d1321,7
7ad121d5087ca5eb,12
7d37d9db0798fa88,6
ce9abe10ddaf74a4,11
293a6793e625f692,3
9bbffd482a5af71c,12
f50db1c07acd2a8f,11
a7e267824f40bb62,7
96752b5b406e786f,6
d6c849f4ed04bc72,3
63391f444c846f12,5
1f3a0997429af4aa,6
5eda771c38c50d3a,6
0f811f8cf67c121c,12
756947a1678218f2,12
3570f24e9073a3f6,3
95959f4fbbc85f11,12
9d51966ac79517dc,12
452629bb01a21180,12
1ddffa0e0460a506,3
eb07c323940d06a8,5
8755368e923de717,12
83cc34f6b7c70585,13
cf88bf2a9908d14b,3
7c9365a0144cb13e,12
81f54da0bd8dafb7,12
3c83759d88f0bf3b,12
b5ee26771d447522,8
515da472e3403241,3
36a138132cb5ba29,4
5cd06131fb957614,7
eefb416060be95d9,3
a0ac2c636da0f1d1,4
2791a7a22967bca3,12
6508dee7b506d129,6
973da18e0cce851c,12
e377c82bb8c9c178,12
a799f3ce3c1ad2d2,3
ca858626691791c3,12
9243bb27a0aa045d,11
426974c21ef21dc9,3
4d435846b436eb8f,12
20bae48a2d7215d4,4
0133062632927176,12
902be3504cde128b,3
7dbe56ba337a0c22,4
0dcf88a499900b45,12
7cd6e3c66680a35c,3
fa889c888353c49f,3
165506d0fa155ba4,5
1e0f0647bbcfba6f,12
e0fcf8017d1df882,11
8f192b398440b09e,3
ae46d083547aa993,6
3493ddc90fca7326,7
cb4d5a0646cdf0f1,3
7b27fbb760db2cca,12
eb378a2d492d66fe,7
d8d831a3a98d892b,8
99c4b1bf36904f1c,3
8a75a0b86584d1d9,7
3a5d6b5d13f53170,12
00146b8f0ff3e7ac,3
4012e83e2e620e55,3
8fbd3fb55430c0c7,3
fc9c845ae8e3b74c,6
dc269539c754daee,4
2a1886482a7f919f,12
9aea4c749693b115,1
4b06270b0482ade8,12
ade1fb9fbb5b5133,6
58b59242dabcc1d6,3
5cffced24c0ca215,8
364fe2af34a0e2de,3
deb04b4b318e3895,6
b7917aa362aef08e,1
93676be9aafe2383,7
7535b044d436d7c3,6
0ab708bdf271f4da,12
8da50a524ba17a7f,12
0084613606ddcb88,4
07b619575a683726,3
07319b1dbe914a5b,0
b58c039bd6be7fe3,12
cc8f2b8e1dbbe825,3
b37abb86cd35b0a2,12
d0c1a290fa046cbf,11
ee3ce3fa74d8302c,12
dbcc65734270c026,6
b9f5c559a47f0e3b,6
d8cd7ad25eac2eff,3
874b6a4207ad2d78,12
1db8bc7008b74ef9,3
3da65b449b2fc52b,3
54e5c1d6cae277fa,12
e18e72b1aedd2c06,3
aca51cd259b860d0,12
b6fec3991640b202,4
6a60252fd53b2e96,3
35e39583c21c175d,7
e99d78371762a829,2
f65f71c541720662,3
e42ab72b78da6538,12
0f5efbc339b8e7d5,4
8d13087f60295981,6
bda8c01fedb5c89f,7
e053a1ce92586281,5
57db41346251f1c7,5
22e71921232bc8d6,7
638756442938ddbb,3
93d365899ffc6c31,3
d19fa837da8a3857,3
fb5769e3e096dfa9,3
d8982d32e3cb36a5,12
fc8c77d5f3625582,3
62529ccb5455c563,3
4071bb63943a6f7e,4
916942d25ee8f6f2,4
bb6cb7fd65488bbb,0
97551f03f2ae9b8c,12
02a6cc7c1dbf9583,3
669b1eb349069ad3,6
0a9c686fb3ca4884,4
4da16c18e957e0e7,4
e4d74b2818a39416,3
06ecadb33da22b5f,3
17bdc7378e45aec1,9
3e5ecabcfefe72f2,5
0320c3ec2c784070,10
fa233347a47854ce,3
0a16dcf84df2dd55,12
62d6c7e517fee07b,3
6cdd49da17726165,12
ec9f17dddede52be,4
6fc75c7bcf54e8dd,6
efe9b123ae4e1ec4,6
a9a2d2cc34daf944,3
deb8103aa999b04b,12
8c319589099f6d01,10
0b043541756aebb9,12
da11775f0b57ae55,12
5afee099c288fdb8,12
b4f44aaf7a164d66,3
58f7b7f7d9b741a7,7
96694495e64d7817,12
3c4bb9e39f368f6e,7
4352453b9dbea6ef,3
b9fe6608a5559493,3
832aa0ee2537057a,3
819032e6e1a74694,12
862d5b87181e2e0b,3
ec69610ca32ed9bc,12
8f4661a95e4960e2,4
b644bfdf9fb53b34,12
9d54b320e121611a,11
ee1897485209b13e,7
7be1fec4188be56b,7
ec0a913311559387,13
a5c20c8e028a0814,11
b59e2ca50f669161,12
9e9b55d608f63b89,3
04f2e56493aef669,12
e60f49a68403419e,4
afc787b41e8fce65,6
aba3ee9dd8b1faeb,10
080f7740d410f9e5,3
a5ed5cba8dec39f0,3
5182abe402ba60e8,12
6a53884f147736bd,12
33bfd02e19f156b8,11
58d50714926049c7,12
dbbbbd1ef5e0b01e,11
c5c447f54f7f4cb5,12
b6e991278c610dca,6
01da9475eadfcd91,6
45e5afd2805924a4,12
ec68697845d0e2b3,6
c22095c63d218144,12
b5f2afa60e663e27,8
9bca0a6360c6cc55,4
0a88f6376118fb8e,4
01c5dc46a982fe2c,11
2c79cd7fad1676a4,14
7f1f86a53b5dee2d,2
6b3fb750251c1212,3
35791adff670525b,12
eed2090c68756049,5
898922c1830b8e3d,12
1c373fcbbd940174,12
302d807cc211f727,12
42f75ff18dafe5a7,5
29cc6581e845b45d,4
96c364f083da49f6,4
a2f8f1c977f6e7fa,12
bbe898ad8efe544c,12
99f59678685853af,12
f369ea18699513c0,3
eeabcce8032c779b,4
a372390532d96c40,3
97af0efa11c629c4,5
e76104df0aac7b1f,4
e285a623443b105c,12
93ad9b1681fbaed5,6
cbbc611106632602,4
0507b5e89be06ee2,12
6bbfc877d1601e65,1
d979e9627b4c248e,7
391ce2faf6c40783,5
15f90fe0e68df06a,8
19000c33ac80f582,3
31297d44384ebf7a,8
2b8a286915505f95,12
88159a48a660f373,6
25ddece47148e39a,3
c9bcd72e716160d2,3
a3048f7ebea8a9be,7
e02a6ec6f60739ab,3
509df40ab0f0a96e,3
7fb507746e1e08a9,3
ec8a98f5343ce1dd,8
ccf2f726dd3637d2,5
a07eb06f6eace60a,8
7a6a979f0f53d577,12
348e2571550afac5,3
45a9d225fd41eb97,3
ee2d87c9b788f713,1
c591c0ede01e855f,12
18eb8add0b512de2,5
4fd466b9e1aef8e7,4
0fd40b5a30b18dcc,4
6eb3629eb9cc68eb,1
6ed8053a7b2f0d31,4
67777f0cf7fb535d,6
bd098d1061333a8d,3
bb6a3918c99a0881,4
3c27fa4381521503,3
7985ce26e542b302,5
8cf56d1d4c39395f,12
38cf3e85f54f6de6,12
6b0d1612ae9dec57,12
bb3c62a2708e1bee,12
886d99107dac9581,13
ce92e3136ddbc859,5
a3959d81570a7188,4
6cc78a9f31ec9fb6,3
3ce7cafccf4401f9,1
019473dc6cd64f2b,12
60298f6dc200cba4,3
b489731fc223f2b5,3
85f1a2c2eba3033e,3
613e76e48e4febed,12
5bcbb06889846a96,3
6abf93dd8072316c,5
adf5aa216fd55cc6,13
3dc934e5da98bf78,6
b7624ecd90c23c33,6
1aefc4f0757659d3,3
89464b2ad08b9d4a,12
c0eee81a6d93f16d,4
6bb976ea2fb16019,12
4f285da7992e5ad3,4
2c3fd9c198356691,9
499fd8b69a73bd2e,4
61ae88298d9042a2,12
9a7eb01e8f8b7acc,6
655c28a948c0136b,3
f93553953134aaa2,1
3aa1085e3e0c9ee6,12
734870bb512e9552,12
673a374dc5ecf5a3,8
2a70469d7c1e5302,14
2e0ccc29a7dc5296,3
6f60e69ad1acc7ba,4
881f36d757689ff1,3
45182bc07bb92704,5
6ded6fc11c6f3d42,4
ad69764e1b484535,11
f064f28feddcac45,10
ac4986f9cccccac6,6
53bbdb6d3c69bade,6
e0cf1da5195328a6,3
b2bb76a9d08a2aec,12
7ca2f6d2a0bbae9c,12
7046bd5cedf92a69,3
bff36e550a730122,12
9164a45adc4f0a67,3
610d292fd1302d83,10
926b20d843101070,12
075ae32b027cb01e,4
9f3cada3a1ed1169,3
55643d96a6a83a35,3
0700847a43fdb8bc,12
2bd561f2d9038df1,8
03048c42483bb9af,7
0565cd1ec7439164,5
1e7f8d3cd6a16f92,12
588f39c8a58db63d,3
3fc93d8812de513a,5
c8224c98b1fe8291,1
7daa72457cb92b3c,4
38d0ff5fd48def18,3
39897f947658fc7b,4
85a89b12b4dc36a4,6
194295de60390474,12
eb86a8292f1c1c9d,3
ffc1f7666614ba27,10
b77c3eae6ac1cf24,12
d0a73bdc98c915d5,12
f96e25b6abe161c4,3
9372d91f89c822cf,12
efdd65b2bce9807b,4
f1394b763693597c,3
1dc8805f5bdbf7d1,12
3d2c9f12b9f303fa,6
25b7eaba6179d1eb,11
59827a23a9c10535,3
7661379451e4a499,12
282d44b44e9ecf1d,3
ac6646abe5c74563,12
7f15114620491293,3
fff529213dc1375c,3
5a2df7cc09ea3c6a,12
245cba5c809b7e6f,3
98aafa5778847205,3
88ed4833b43a64dd,5
6988685b8f974f7f,12
5e684e51efc9f9bc,12
34b9b9e9b58a7dc4,3
d4b29d8af0055a17,12
a3e23ce7a2af3310,6
88c8922f1fbf8f40,7
a7fc0f02aba20c48,6
856f111e160ba91b,12
bf3b2b22e6fe66c4,12
dab4899e53e47c14,4
0f9843e1637f0d48,5
03db96fd56577a63,6
049c8e6c832cdbb3,6
b2cc2e6735f5269f,12
b0399c614525a9cf,12
81ca0ea730e7a606,3
e891db5ed70e1df0,12
7d272de74c202751,3
eba4c41acdbe51d4,5
a8ea6de8aa16fd55,3
97b0c5d7a42ef4e2,6
345e218f1a88bc9d,5
fa3e9dc965b17411,12
7f3d832b1b95f08e,12
b23cd6bfc4e2a1ea,3
1622551fdbb5d8e5,8
8d2fdc784549e3c6,7
1cf81ee6216fe609,11
441caaf0736b7608,12
a0e751c7ac476bd6,12
a2bd882493329918,3
efce6ad2063c8a7a,12
221f990332cac7bc,3
e0ece2e13162b1a2,7
de1a41ac69c5747c,6
a4b111a37b917d4f,5
